$GPGGA,172117.600,3732.5819,N,12216.0987,W,2,6,2.32,12.7,M,-25.6,M,0000,0000*55
$GPGGA,172117.800,3732.5819,N,12216.0987,W,2,6,2.32,12.7,M,-25.6,M,0000,0000*5B
$GPGGA,172118.000,3732.5819,N,12216.0987,W,2,6,2.32,12.7,M,-25.6,M,0000,0000*5C
$GPGGA,172118.200,3732.5819,N,12216.0987,W,2,6,2.32,12.7,M,-25.6,M,0000,0000*5E
$GPGGA,172118.400,3732.5819,N,12216.0987,W,2,6,2.32,12.7,M,-25.6,M,0000,0000*58
$GPGGA,172118.600,3732.5819,N,12216.0987,W,2,6,2.32,12.7,M,-25.6,M,0000,0000*5A
$GPGGA,172118.800,3732.5819,N,12216.0986,W,2,7,1.79,12.7,M,-25.6,M,0000,0000*58
$GPGGA,172119.000,3732.5819,N,12216.0986,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*57
$GPGGA,172119.200,3732.5820,N,12216.0986,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*5F
$GPGGA,172119.400,3732.5820,N,12216.0986,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*59
$GPGGA,172119.600,3732.5820,N,12216.0985,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*58
$GPGGA,172119.800,3732.5823,N,12216.0983,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*53
$GPGGA,172120.000,3732.5827,N,12216.0980,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*56
$GPGGA,172120.200,3732.5832,N,12216.0977,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*58
$GPGGA,172120.400,3732.5842,N,12216.0974,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*5A
$GPGGA,172120.600,3732.5847,N,12216.0972,W,2,8,1.07,12.8,M,-25.6,M,0000,0000*54
$GPGGA,172120.800,3732.5859,N,12216.0968,W,2,8,1.07,12.8,M,-25.6,M,0000,0000*5E
$GPGGA,172121.000,3732.5863,N,12216.0962,W,2,8,1.07,12.8,M,-25.6,M,0000,0000*54
$GPGGA,172121.200,3732.5868,N,12216.0957,W,2,8,1.07,12.8,M,-25.6,M,0000,0000*5B
$GPGGA,172121.400,3732.5871,N,12216.0953,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*5E
$GPGGA,172121.600,3732.5874,N,12216.0949,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*52
$GPGGA,172121.800,3732.5878,N,12216.0944,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*5D
$GPGGA,172122.000,3732.5881,N,12216.0940,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*54
$GPGGA,172122.200,3732.5885,N,12216.0935,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*50
$GPGGA,172122.400,3732.5889,N,12216.0930,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*5F
$GPGGA,172122.600,3732.5893,N,12216.0924,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*53
$GPGGA,172122.800,3732.5898,N,12216.0919,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*58
$GPGGA,172123.000,3732.5902,N,12216.0913,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*59
$GPGGA,172123.200,3732.5907,N,12216.0908,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*54
$GPGGA,172123.400,3732.5911,N,12216.0902,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*5F
$GPGGA,172123.600,3732.5916,N,12216.0897,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*57
$GPGGA,172123.800,3732.5921,N,12216.0891,W,2,8,1.07,12.7,M,-25.6,M,0000,0000*5B
$GPGGA,172124.000,3732.5925,N,12216.0885,W,2,8,1.07,12.6,M,-25.6,M,0000,0000*54
$GPGGA,172124.200,3732.5930,N,12216.0879,W,2,8,1.07,12.6,M,-25.6,M,0000,0000*51
$GPGGA,172124.400,3732.5935,N,12216.0872,W,2,8,1.07,12.6,M,-25.6,M,0000,0000*59
$GPGGA,172124.600,3732.5940,N,12216.0866,W,2,8,1.07,12.6,M,-25.6,M,0000,0000*5C
$GPGGA,172124.800,3732.5945,N,12216.0859,W,2,8,1.07,12.6,M,-25.6,M,0000,0000*5B
$GPGGA,172125.000,3732.5950,N,12216.0853,W,2,9,0.95,12.6,M,-25.6,M,0000,0000*57
$GPGGA,172125.200,3732.5956,N,12216.0846,W,2,9,0.95,12.6,M,-25.6,M,0000,0000*57
$GPGGA,172125.400,3732.5961,N,12216.0839,W,2,9,0.95,12.6,M,-25.6,M,0000,0000*5D
$GPGGA,172125.600,3732.5967,N,12216.0833,W,2,9,0.95,12.5,M,-25.6,M,0000,0000*50
$GPGGA,172125.800,3732.5973,N,12216.0826,W,2,9,0.95,12.5,M,-25.6,M,0000,0000*5F
$GPGGA,172126.000,3732.5979,N,12216.0819,W,2,9,0.95,12.5,M,-25.6,M,0000,0000*52
